_id_x,Crate,Dispatch,Content,ContentWeight,ContentCategory,NetWeight,GrossWeight,_id_y,VesselType,ManufacturingPlant,TareWeight,Status,createdAt,updatedAt
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,NM200,1.124,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,NM200,1.116,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,NM200,1.112,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,NM200,1.118,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,NM200,1.118,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,NM200,1.12,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,SES200,1.12,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,SES200,1.12,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,PS200,1.116,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,PS200,1.116,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,KAB200,1.116,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,KAB200,1.116,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,MS200,1.12,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,MS200,1.12,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,MS200,1.12,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,MK200,1.116,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4f356bf9b28a8be535f,62119,2025-01-10T06:35:08.258Z,MK200,1.114,6697d4bd68f46fd1cab97f59,19.002,26.6,67271a0f5abc76c44d8bb6cb,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,7.4,1,2024-11-03T06:37:03.543Z,2025-01-07T12:22:53.818Z
6780f4fb56bf9b28a8be5364,65262,2025-01-10T06:35:08.258Z,NMP,1.032,6697ce0768f46fd1cab97f58,3.114,6.8,676a5a0e4d10b47b2a0b96f8,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.806,1,2024-12-24T06:51:58.294Z,2025-01-20T11:17:19.888Z
6780f4fb56bf9b28a8be5364,65262,2025-01-10T06:35:08.258Z,NMP,1.046,6697ce0768f46fd1cab97f58,3.114,6.8,676a5a0e4d10b47b2a0b96f8,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.806,1,2024-12-24T06:51:58.294Z,2025-01-20T11:17:19.888Z
6780f4fb56bf9b28a8be5364,65262,2025-01-10T06:35:08.258Z,NMP,1.036,6697ce0768f46fd1cab97f58,3.114,6.8,676a5a0e4d10b47b2a0b96f8,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.806,1,2024-12-24T06:51:58.294Z,2025-01-20T11:17:19.888Z
6780f51156bf9b28a8be5376,64074,2025-01-10T06:35:08.258Z,CGMP,1.044,6697ce0768f46fd1cab97f58,3.114,6.85,676a59e74d10b47b2a0b9254,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.864,1,2024-12-24T06:51:19.888Z,2025-01-21T10:30:19.193Z
6780f51156bf9b28a8be5376,64074,2025-01-10T06:35:08.258Z,CGMP,1.034,6697ce0768f46fd1cab97f58,3.114,6.85,676a59e74d10b47b2a0b9254,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.864,1,2024-12-24T06:51:19.888Z,2025-01-21T10:30:19.193Z
6780f51156bf9b28a8be5376,64074,2025-01-10T06:35:08.258Z,CGMP,1.036,6697ce0768f46fd1cab97f58,3.114,6.85,676a59e74d10b47b2a0b9254,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.864,1,2024-12-24T06:51:19.888Z,2025-01-21T10:30:19.193Z
6780f51c56bf9b28a8be5382,62362,2025-01-10T06:35:08.258Z,CGMP,1.028,6697ce0768f46fd1cab97f58,3.116,6.8,67271a155abc76c44d8bb7c0,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.85,1,2024-11-03T06:37:09.619Z,2025-01-09T10:10:36.023Z
6780f51c56bf9b28a8be5382,62362,2025-01-10T06:35:08.258Z,CGMP,1.052,6697ce0768f46fd1cab97f58,3.116,6.8,67271a155abc76c44d8bb7c0,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.85,1,2024-11-03T06:37:09.619Z,2025-01-09T10:10:36.023Z
6780f51c56bf9b28a8be5382,62362,2025-01-10T06:35:08.258Z,NMP,1.036,6697ce0768f46fd1cab97f58,3.116,6.8,67271a155abc76c44d8bb7c0,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.85,1,2024-11-03T06:37:09.619Z,2025-01-09T10:10:36.023Z
6780f53256bf9b28a8be5399,64073,2025-01-10T06:35:08.258Z,NMP,1.04,6697ce0768f46fd1cab97f58,3.476,6.55,676a59e74d10b47b2a0b9253,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.816,1,2024-12-24T06:51:19.861Z,2025-01-20T11:02:44.728Z
6780f53256bf9b28a8be5399,64073,2025-01-10T06:35:08.258Z,NMP,1.046,6697ce0768f46fd1cab97f58,3.476,6.55,676a59e74d10b47b2a0b9253,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.816,1,2024-12-24T06:51:19.861Z,2025-01-20T11:02:44.728Z
6780f53256bf9b28a8be5399,64073,2025-01-10T06:35:08.258Z,GJ,0.278,6697ce0768f46fd1cab97f58,3.476,6.55,676a59e74d10b47b2a0b9253,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.816,1,2024-12-24T06:51:19.861Z,2025-01-20T11:02:44.728Z
6780f53256bf9b28a8be5399,64073,2025-01-10T06:35:08.258Z,GJ,0.278,6697ce0768f46fd1cab97f58,3.476,6.55,676a59e74d10b47b2a0b9253,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.816,1,2024-12-24T06:51:19.861Z,2025-01-20T11:02:44.728Z
6780f53256bf9b28a8be5399,64073,2025-01-10T06:35:08.258Z,GJ,0.278,6697ce0768f46fd1cab97f58,3.476,6.55,676a59e74d10b47b2a0b9253,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.816,1,2024-12-24T06:51:19.861Z,2025-01-20T11:02:44.728Z
6780f53256bf9b28a8be5399,64073,2025-01-10T06:35:08.258Z,GJ,0.278,6697ce0768f46fd1cab97f58,3.476,6.55,676a59e74d10b47b2a0b9253,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.816,1,2024-12-24T06:51:19.861Z,2025-01-20T11:02:44.728Z
6780f53256bf9b28a8be5399,64073,2025-01-10T06:35:08.258Z,GJ,0.278,6697ce0768f46fd1cab97f58,3.476,6.55,676a59e74d10b47b2a0b9253,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.816,1,2024-12-24T06:51:19.861Z,2025-01-20T11:02:44.728Z
6780f54756bf9b28a8be53a9,63828,2025-01-10T06:35:08.258Z,NB,1.542,6697ce0768f46fd1cab97f58,3.592,7,676a59e04d10b47b2a0b915e,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.84,1,2024-12-24T06:51:12.731Z,2025-01-20T10:25:34.868Z
6780f54756bf9b28a8be53a9,63828,2025-01-10T06:35:08.258Z,AH,2.05,6697ce0768f46fd1cab97f58,3.592,7,676a59e04d10b47b2a0b915e,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.84,1,2024-12-24T06:51:12.731Z,2025-01-20T10:25:34.868Z
6780f59b56bf9b28a8be53d6,60919,2025-01-10T06:35:08.258Z,AMP,1.03,6697ce0768f46fd1cab97f58,12.364,15.5,6700eaa2db309e2c6e37a960,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.5,1,2024-10-05T07:28:34.147Z,2025-01-07T11:17:01.558Z
6780f59b56bf9b28a8be53d6,60919,2025-01-10T06:35:08.258Z,AMP,1.03,6697ce0768f46fd1cab97f58,12.364,15.5,6700eaa2db309e2c6e37a960,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.5,1,2024-10-05T07:28:34.147Z,2025-01-07T11:17:01.558Z
6780f59b56bf9b28a8be53d6,60919,2025-01-10T06:35:08.258Z,AMP,1.03,6697ce0768f46fd1cab97f58,12.364,15.5,6700eaa2db309e2c6e37a960,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.5,1,2024-10-05T07:28:34.147Z,2025-01-07T11:17:01.558Z
6780f59b56bf9b28a8be53d6,60919,2025-01-10T06:35:08.258Z,ML,1.032,6697ce0768f46fd1cab97f58,12.364,15.5,6700eaa2db309e2c6e37a960,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.5,1,2024-10-05T07:28:34.147Z,2025-01-07T11:17:01.558Z
6780f59b56bf9b28a8be53d6,60919,2025-01-10T06:35:08.258Z,ML,1.03,6697ce0768f46fd1cab97f58,12.364,15.5,6700eaa2db309e2c6e37a960,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.5,1,2024-10-05T07:28:34.147Z,2025-01-07T11:17:01.558Z
6780f59b56bf9b28a8be53d6,60919,2025-01-10T06:35:08.258Z,ML,1.032,6697ce0768f46fd1cab97f58,12.364,15.5,6700eaa2db309e2c6e37a960,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.5,1,2024-10-05T07:28:34.147Z,2025-01-07T11:17:01.558Z
6780f59b56bf9b28a8be53d6,60919,2025-01-10T06:35:08.258Z,GL,1.03,6697ce0768f46fd1cab97f58,12.364,15.5,6700eaa2db309e2c6e37a960,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.5,1,2024-10-05T07:28:34.147Z,2025-01-07T11:17:01.558Z
6780f59b56bf9b28a8be53d6,60919,2025-01-10T06:35:08.258Z,GL,1.03,6697ce0768f46fd1cab97f58,12.364,15.5,6700eaa2db309e2c6e37a960,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.5,1,2024-10-05T07:28:34.147Z,2025-01-07T11:17:01.558Z
6780f59b56bf9b28a8be53d6,60919,2025-01-10T06:35:08.258Z,GL,1.03,6697ce0768f46fd1cab97f58,12.364,15.5,6700eaa2db309e2c6e37a960,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.5,1,2024-10-05T07:28:34.147Z,2025-01-07T11:17:01.558Z
6780f59b56bf9b28a8be53d6,60919,2025-01-10T06:35:08.258Z,NL,1.03,6697ce0768f46fd1cab97f58,12.364,15.5,6700eaa2db309e2c6e37a960,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.5,1,2024-10-05T07:28:34.147Z,2025-01-07T11:17:01.558Z
6780f59b56bf9b28a8be53d6,60919,2025-01-10T06:35:08.258Z,NL,1.03,6697ce0768f46fd1cab97f58,12.364,15.5,6700eaa2db309e2c6e37a960,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.5,1,2024-10-05T07:28:34.147Z,2025-01-07T11:17:01.558Z
6780f59b56bf9b28a8be53d6,60919,2025-01-10T06:35:08.258Z,NL,1.03,6697ce0768f46fd1cab97f58,12.364,15.5,6700eaa2db309e2c6e37a960,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,2.5,1,2024-10-05T07:28:34.147Z,2025-01-07T11:17:01.558Z
6780f60d56bf9b28a8be542b,64022,2025-01-10T06:35:08.258Z,MH 200,1.114,6697ce0768f46fd1cab97f58,5.32,7.15,676a59e64d10b47b2a0b9220,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.9,1,2024-12-24T06:51:18.409Z,2025-01-07T10:16:03.513Z
6780f60d56bf9b28a8be542b,64022,2025-01-10T06:35:08.258Z,MH 200,1.114,6697ce0768f46fd1cab97f58,5.32,7.15,676a59e64d10b47b2a0b9220,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.9,1,2024-12-24T06:51:18.409Z,2025-01-07T10:16:03.513Z
6780f60d56bf9b28a8be542b,64022,2025-01-10T06:35:08.258Z,PT,1.03,6697ce0768f46fd1cab97f58,5.32,7.15,676a59e64d10b47b2a0b9220,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.9,1,2024-12-24T06:51:18.409Z,2025-01-07T10:16:03.513Z
6780f60d56bf9b28a8be542b,64022,2025-01-10T06:35:08.258Z,PT,1.03,6697ce0768f46fd1cab97f58,5.32,7.15,676a59e64d10b47b2a0b9220,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.9,1,2024-12-24T06:51:18.409Z,2025-01-07T10:16:03.513Z
6780f60d56bf9b28a8be542b,64022,2025-01-10T06:35:08.258Z,PT,1.032,6697ce0768f46fd1cab97f58,5.32,7.15,676a59e64d10b47b2a0b9220,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.9,1,2024-12-24T06:51:18.409Z,2025-01-07T10:16:03.513Z
6780f63d56bf9b28a8be5449,65463,2025-01-10T06:35:08.258Z,GMP,1.038,6697ce0768f46fd1cab97f58,3.098,6.9,676a5a144d10b47b2a0b97c1,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.87,1,2024-12-24T06:52:04.871Z,2025-01-17T10:32:17.205Z
6780f63d56bf9b28a8be5449,65463,2025-01-10T06:35:08.258Z,GMP,1.032,6697ce0768f46fd1cab97f58,3.098,6.9,676a5a144d10b47b2a0b97c1,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.87,1,2024-12-24T06:52:04.871Z,2025-01-17T10:32:17.205Z
6780f63d56bf9b28a8be5449,65463,2025-01-10T06:35:08.258Z,GMP,1.028,6697ce0768f46fd1cab97f58,3.098,6.9,676a5a144d10b47b2a0b97c1,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.87,1,2024-12-24T06:52:04.871Z,2025-01-17T10:32:17.205Z
6780f65e56bf9b28a8be5459,65227,2025-01-10T06:35:08.258Z,AH,2.046,6697ce0768f46fd1cab97f58,4.1,7.6,676a5a0d4d10b47b2a0b96d5,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.75,1,2024-12-24T06:51:57.240Z,2025-01-03T10:30:58.012Z
6780f65e56bf9b28a8be5459,65227,2025-01-10T06:35:08.258Z,AH,2.054,6697ce0768f46fd1cab97f58,4.1,7.6,676a5a0d4d10b47b2a0b96d5,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.75,1,2024-12-24T06:51:57.240Z,2025-01-03T10:30:58.012Z
6780f67456bf9b28a8be546a,65193,2025-01-10T06:35:08.258Z,CGMP,1.044,6697ce0768f46fd1cab97f58,3.134,6.85,676a5a0c4d10b47b2a0b96b3,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.35,1,2024-12-24T06:51:56.135Z,2025-01-09T10:09:08.239Z
6780f67456bf9b28a8be546a,65193,2025-01-10T06:35:08.258Z,CGMP,1.05,6697ce0768f46fd1cab97f58,3.134,6.85,676a5a0c4d10b47b2a0b96b3,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.35,1,2024-12-24T06:51:56.135Z,2025-01-09T10:09:08.239Z
6780f67456bf9b28a8be546a,65193,2025-01-10T06:35:08.258Z,CGMP,1.04,6697ce0768f46fd1cab97f58,3.134,6.85,676a5a0c4d10b47b2a0b96b3,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.35,1,2024-12-24T06:51:56.135Z,2025-01-09T10:09:08.239Z
6780f68956bf9b28a8be5478,60756,2025-01-10T06:35:08.258Z,GM200,1.118,6697d4bd68f46fd1cab97f59,13.392,17.25,6700ea9adb309e2c6e37a8b6,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,4.15,1,2024-10-05T07:28:26.281Z,2025-01-09T10:46:18.618Z
6780f68956bf9b28a8be5478,60756,2025-01-10T06:35:08.258Z,NM200,1.12,6697d4bd68f46fd1cab97f59,13.392,17.25,6700ea9adb309e2c6e37a8b6,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,4.15,1,2024-10-05T07:28:26.281Z,2025-01-09T10:46:18.618Z
6780f68956bf9b28a8be5478,60756,2025-01-10T06:35:08.258Z,NM200,1.114,6697d4bd68f46fd1cab97f59,13.392,17.25,6700ea9adb309e2c6e37a8b6,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,4.15,1,2024-10-05T07:28:26.281Z,2025-01-09T10:46:18.618Z
6780f68956bf9b28a8be5478,60756,2025-01-10T06:35:08.258Z,KAB200,1.114,6697d4bd68f46fd1cab97f59,13.392,17.25,6700ea9adb309e2c6e37a8b6,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,4.15,1,2024-10-05T07:28:26.281Z,2025-01-09T10:46:18.618Z
6780f68956bf9b28a8be5478,60756,2025-01-10T06:35:08.258Z,MS200,1.118,6697d4bd68f46fd1cab97f59,13.392,17.25,6700ea9adb309e2c6e37a8b6,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,4.15,1,2024-10-05T07:28:26.281Z,2025-01-09T10:46:18.618Z
6780f68956bf9b28a8be5478,60756,2025-01-10T06:35:08.258Z,PS200,1.116,6697d4bd68f46fd1cab97f59,13.392,17.25,6700ea9adb309e2c6e37a8b6,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,4.15,1,2024-10-05T07:28:26.281Z,2025-01-09T10:46:18.618Z
6780f68956bf9b28a8be5478,60756,2025-01-10T06:35:08.258Z,PM200,1.116,6697d4bd68f46fd1cab97f59,13.392,17.25,6700ea9adb309e2c6e37a8b6,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,4.15,1,2024-10-05T07:28:26.281Z,2025-01-09T10:46:18.618Z
6780f68956bf9b28a8be5478,60756,2025-01-10T06:35:08.258Z,MDM200,1.114,6697d4bd68f46fd1cab97f59,13.392,17.25,6700ea9adb309e2c6e37a8b6,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,4.15,1,2024-10-05T07:28:26.281Z,2025-01-09T10:46:18.618Z
6780f68956bf9b28a8be5478,60756,2025-01-10T06:35:08.258Z,MK200,1.116,6697d4bd68f46fd1cab97f59,13.392,17.25,6700ea9adb309e2c6e37a8b6,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,4.15,1,2024-10-05T07:28:26.281Z,2025-01-09T10:46:18.618Z
6780f68956bf9b28a8be5478,60756,2025-01-10T06:35:08.258Z,BM200,1.116,6697d4bd68f46fd1cab97f59,13.392,17.25,6700ea9adb309e2c6e37a8b6,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,4.15,1,2024-10-05T07:28:26.281Z,2025-01-09T10:46:18.618Z
6780f68956bf9b28a8be5478,60756,2025-01-10T06:35:08.258Z,GMK200,1.114,6697d4bd68f46fd1cab97f59,13.392,17.25,6700ea9adb309e2c6e37a8b6,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,4.15,1,2024-10-05T07:28:26.281Z,2025-01-09T10:46:18.618Z
6780f68956bf9b28a8be5478,60756,2025-01-10T06:35:08.258Z,TPM200,1.116,6697d4bd68f46fd1cab97f59,13.392,17.25,6700ea9adb309e2c6e37a8b6,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,4.15,1,2024-10-05T07:28:26.281Z,2025-01-09T10:46:18.618Z
6780f69b56bf9b28a8be5481,60733,2025-01-10T06:35:08.258Z,STS,1.536,6697ce0768f46fd1cab97f58,3.086,6.6,6700ea99db309e2c6e37a89d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.888,1,2024-10-05T07:28:25.198Z,2025-01-17T10:18:43.208Z
6780f69b56bf9b28a8be5481,60733,2025-01-10T06:35:08.258Z,STS,1.55,6697ce0768f46fd1cab97f58,3.086,6.6,6700ea99db309e2c6e37a89d,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.888,1,2024-10-05T07:28:25.198Z,2025-01-17T10:18:43.208Z
6780f6b156bf9b28a8be5498,63596,2025-01-10T06:35:08.258Z,NMP,1.032,6697ce0768f46fd1cab97f58,3.098,6.65,676a59d94d10b47b2a0b9076,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.832,1,2024-12-24T06:51:05.059Z,2025-01-21T10:55:33.374Z
6780f6b156bf9b28a8be5498,63596,2025-01-10T06:35:08.258Z,NMP,1.038,6697ce0768f46fd1cab97f58,3.098,6.65,676a59d94d10b47b2a0b9076,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.832,1,2024-12-24T06:51:05.059Z,2025-01-21T10:55:33.374Z
6780f6b156bf9b28a8be5498,63596,2025-01-10T06:35:08.258Z,NMP,1.028,6697ce0768f46fd1cab97f58,3.098,6.65,676a59d94d10b47b2a0b9076,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.832,1,2024-12-24T06:51:05.059Z,2025-01-21T10:55:33.374Z
6780f6e356bf9b28a8be54b9,65253,2025-01-10T06:35:08.258Z,NB,1.048,6697ce0768f46fd1cab97f58,3.112,6.85,676a5a0e4d10b47b2a0b96ef,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.88,1,2024-12-24T06:51:58.039Z,2025-01-21T10:51:05.946Z
6780f6e356bf9b28a8be54b9,65253,2025-01-10T06:35:08.258Z,NMP,1.028,6697ce0768f46fd1cab97f58,3.112,6.85,676a5a0e4d10b47b2a0b96ef,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.88,1,2024-12-24T06:51:58.039Z,2025-01-21T10:51:05.946Z
6780f6e356bf9b28a8be54b9,65253,2025-01-10T06:35:08.258Z,NMP,1.036,6697ce0768f46fd1cab97f58,3.112,6.85,676a5a0e4d10b47b2a0b96ef,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.88,1,2024-12-24T06:51:58.039Z,2025-01-21T10:51:05.946Z
6780f6f056bf9b28a8be54c0,65144,2025-01-10T06:35:08.258Z,MB,1.024,6697ce0768f46fd1cab97f58,3.086,6.75,676a5a0a4d10b47b2a0b9682,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.85,1,2024-12-24T06:51:54.598Z,2025-01-07T10:46:18.573Z
6780f6f056bf9b28a8be54c0,65144,2025-01-10T06:35:08.258Z,MB,1.03,6697ce0768f46fd1cab97f58,3.086,6.75,676a5a0a4d10b47b2a0b9682,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.85,1,2024-12-24T06:51:54.598Z,2025-01-07T10:46:18.573Z
6780f6f056bf9b28a8be54c0,65144,2025-01-10T06:35:08.258Z,NMP,1.032,6697ce0768f46fd1cab97f58,3.086,6.75,676a5a0a4d10b47b2a0b9682,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.85,1,2024-12-24T06:51:54.598Z,2025-01-07T10:46:18.573Z
6780f71556bf9b28a8be54d5,64043,2025-01-10T06:35:08.258Z,CGMP,1.026,6697ce0768f46fd1cab97f58,3.08,6.7,676a59e74d10b47b2a0b9235,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.846,1,2024-12-24T06:51:19.009Z,2025-01-17T10:11:02.208Z
6780f71556bf9b28a8be54d5,64043,2025-01-10T06:35:08.258Z,GMP,1.024,6697ce0768f46fd1cab97f58,3.08,6.7,676a59e74d10b47b2a0b9235,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.846,1,2024-12-24T06:51:19.009Z,2025-01-17T10:11:02.208Z
6780f71556bf9b28a8be54d5,64043,2025-01-10T06:35:08.258Z,AH,1.03,6697ce0768f46fd1cab97f58,3.08,6.7,676a59e74d10b47b2a0b9235,66a23cd40ad663407b8661b6,66979a6b870419a56c2bfd30,1.846,1,2024-12-24T06:51:19.009Z,2025-01-17T10:11:02.208Z
