epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
665,15779.6,0.00247,0.97561,1,1.13379,0.000493023,0.000493023,0.000493023
666,15803.1,0.00369,0.97561,1,0.31958,0.00049269,0.00049269,0.00049269
667,15826.7,0.00314,0.97561,1,0.31982,0.000492357,0.000492357,0.000492357
668,15850.6,0.00286,0.97561,1,0.31982,0.000492025,0.000492025,0.000492025
669,15874.2,0.00521,0.97561,1,0.31982,0.000491692,0.000491692,0.000491692
670,15898,0.00135,0.97561,1,0.31958,0.000491359,0.000491359,0.000491359
671,15921.5,0.00348,0.97561,1,0.31958,0.000491026,0.000491026,0.000491026
672,15945.2,0.00311,0.97561,1,0.31934,0.000490693,0.000490693,0.000490693
673,15969,0.00562,0.97561,1,0.31909,0.000490361,0.000490361,0.000490361
674,15992.7,0.0038,0.97561,1,0.31885,0.000490028,0.000490028,0.000490028
675,16016.3,0.00079,0.97561,1,0.31812,0.000489695,0.000489695,0.000489695
676,16040,0.00119,0.97561,1,0.31787,0.000489362,0.000489362,0.000489362
677,16063.7,0.00131,0.97561,1,0.31763,0.000489029,0.000489029,0.000489029
678,16087.4,0.00066,0.97561,1,0.31738,0.000488697,0.000488697,0.000488697
679,16110.9,0.00426,0.97561,1,0.31739,0.000488364,0.000488364,0.000488364
680,16134.7,0.00276,0.97561,1,0.31689,0.000488031,0.000488031,0.000488031
681,16158.5,0.00361,0.97561,1,0.31641,0.000487698,0.000487698,0.000487698
682,16182.1,0.00572,0.97561,1,0.31641,0.000487366,0.000487366,0.000487366
683,16205.8,0.00389,0.97561,1,0.31641,0.000487033,0.000487033,0.000487033
684,16229.5,0.00382,0.97561,1,0.31592,0.0004867,0.0004867,0.0004867
685,16253.2,0.00474,0.97561,1,1.12109,0.000486367,0.000486367,0.000486367
686,16276.8,0.00648,0.97561,1,0.31543,0.000486142,0.000486142,0.000486142
687,16300.4,0.00684,0.97561,1,0.31494,0.000485809,0.000485809,0.000485809
688,16324,0.002,0.97561,1,0.31543,0.000485476,0.000485476,0.000485476
689,16347.8,0.00399,0.97561,1,0.31543,0.000485144,0.000485144,0.000485144
690,16371.4,0.00469,0.97561,1,0.31543,0.000484811,0.000484811,0.000484811
691,16395,0.00484,0.97561,1,0.31592,0.000484478,0.000484478,0.000484478
692,16418.5,0.00061,0.97561,1,0.31592,0.000484146,0.000484146,0.000484146
693,16442.2,0.00268,0.97561,1,0.31543,0.000483813,0.000483813,0.000483813
694,16466,0.0012,0.97561,1,0.31543,0.00048348,0.00048348,0.00048348
695,16489.6,0.00052,0.97561,1,0.31592,0.000483148,0.000483148,0.000483148
696,16513.2,0.00097,0.97561,1,1.12305,0.000482815,0.000482815,0.000482815
697,16537,0.00234,0.97561,1,0.31592,0.000482483,0.000482483,0.000482483
698,16560.7,0.00561,0.97561,1,0.31641,0.00048215,0.00048215,0.00048215
699,16584.4,0.0019,0.97561,1,0.31689,0.000481817,0.000481817,0.000481817
700,16608.1,0.0008,0.97561,1,0.31738,0.000481485,0.000481485,0.000481485
701,16631.7,0.00199,0.97561,1,0.31763,0.000481152,0.000481152,0.000481152
702,16655.5,0.00259,0.97561,1,0.31787,0.000480819,0.000480819,0.000480819
703,16679,0.00538,0.97561,1,0.31787,0.000480487,0.000480487,0.000480487
704,16702.8,0.00331,0.97561,1,0.31738,0.000480154,0.000480154,0.000480154
705,16726.6,0.00707,0.97561,1,0.31787,0.000479821,0.000479821,0.000479821
706,16750.3,0.00708,0.97561,1,1.12988,0.000479489,0.000479489,0.000479489
707,16773.9,0.00298,0.97561,1,1.12988,0.000479156,0.000479156,0.000479156
708,16797.6,0.00579,0.97561,1,0.31787,0.000478824,0.000478824,0.000478824
709,16821.3,0.00268,0.97561,1,0.31787,0.000478491,0.000478491,0.000478491
710,16845,0.00096,0.97561,1,1.12988,0.000478158,0.000478158,0.000478158
711,16868.8,0.00215,0.97561,1,0.31836,0.000477826,0.000477826,0.000477826
712,16892.4,0.00418,0.97561,1,0.31836,0.000477493,0.000477493,0.000477493
713,16916,0.01305,0.97561,1,0.31763,0.00047716,0.00047716,0.00047716
714,16939.9,0.00951,0.97561,1,1.12793,0.000476828,0.000476828,0.000476828
715,16963.6,0.00374,0.97561,1,0.31665,0.000476495,0.000476495,0.000476495
716,16987.3,0.00448,0.97561,1,0.31641,0.000476162,0.000476162,0.000476162
717,17011,0.00288,0.97561,1,0.31592,0.00047583,0.00047583,0.00047583
718,17034.7,0.00296,0.97561,1,0.31568,0.000475497,0.000475497,0.000475497
719,17058.4,0.00573,0.97561,1,0.31494,0.000475164,0.000475164,0.000475164
720,17082.1,0.00082,0.97561,1,1.11719,0.000474832,0.000474832,0.000474832
721,17105.8,0.00398,0.97561,1,1.11524,0.000474499,0.000474499,0.000474499
722,17129.4,0.00155,0.97561,1,0.31299,0.000474167,0.000474167,0.000474167
723,17153.1,0.0042,0.97561,1,0.3125,0.000473834,0.000473834,0.000473834
724,17176.8,0.00159,0.97561,1,1.10938,0.000473501,0.000473501,0.000473501
725,17200.4,0.00076,0.97561,1,0.31128,0.000473169,0.000473169,0.000473169
726,17224,0.00056,0.97561,1,0.31055,0.000472836,0.000472836,0.000472836
727,17247.5,0.00408,0.97561,1,1.10352,0.000472503,0.000472503,0.000472503
728,17271.1,0.00393,0.97561,1,0.31055,0.000472171,0.000472171,0.000472171
729,17294.8,0.00301,0.97561,1,0.31079,0.000471838,0.000471838,0.000471838
730,17318.5,0.00533,0.97561,1,0.31079,0.000471505,0.000471505,0.000471505
731,17342.1,0.00544,0.97561,1,0.3103,0.000471173,0.000471173,0.000471173
732,17365.8,0.00695,0.97561,1,0.30957,0.00047084,0.00047084,0.00047084
733,17389.5,0.01,0.97561,1,0.30957,0.000470508,0.000470508,0.000470508
734,17413.1,0.00368,0.97561,1,0.30957,0.000470175,0.000470175,0.000470175
735,17436.7,0.00601,0.97561,1,1.09961,0.000469842,0.000469842,0.000469842
736,17460.4,0.00253,0.97561,1,0.30981,0.00046951,0.00046951,0.00046951
737,17484,0.00216,0.97561,1,0.31006,0.000469177,0.000469177,0.000469177
738,17507.7,0.00126,0.97561,1,0.31006,0.000468844,0.000468844,0.000468844
739,17532.9,0.00391,0.97561,1,1.10254,0.000468512,0.000468512,0.000468512
740,17556.7,0.0016,0.97561,1,0.30981,0.000468179,0.000468179,0.000468179
741,17580.2,0.00173,0.97561,1,0.30957,0.000467846,0.000467846,0.000467846
742,17603.9,0.00259,0.97561,1,1.10156,0.000467514,0.000467514,0.000467514
743,17627.6,0.00364,0.97561,1,0.30957,0.000467181,0.000467181,0.000467181
744,17651.3,0.00115,0.97561,1,0.30957,0.000466848,0.000466848,0.000466848
745,17675.2,0.0021,0.97561,1,0.30908,0.000466516,0.000466516,0.000466516
746,17698.7,0.00634,0.97561,1,0.30957,0.000466183,0.000466183,0.000466183
747,17722.2,0.00558,0.97561,1,0.30982,0.000465851,0.000465851,0.000465851
748,17745.8,0.00676,0.97561,1,0.31006,0.000465518,0.000465518,0.000465518
749,17769.5,0.00395,0.97561,1,1.10449,0.000465185,0.000465185,0.000465185
750,17793.2,0.00921,0.97561,1,0.31055,0.000464853,0.000464853,0.000464853
751,17816.8,0.00261,0.97561,1,0.31055,0.00046452,0.00046452,0.00046452
752,17840.5,0.00083,0.97561,1,0.31055,0.000464187,0.000464187,0.000464187
753,17864.2,0.00246,0.97561,1,1.10547,0.000463855,0.000463855,0.000463855
754,17887.9,0.00183,0.97561,1,0.31079,0.000463522,0.000463522,0.000463522
755,17911.6,0.00262,0.97561,1,0.31055,0.000463189,0.000463189,0.000463189
756,17935.2,0.00472,0.97561,1,0.31055,0.000462857,0.000462857,0.000462857
757,17958.8,0.0045,0.97561,1,0.31104,0.000462524,0.000462524,0.000462524
758,17982.4,0.00319,0.97561,1,0.31079,0.000462192,0.000462192,0.000462192
759,18005.9,0.0066,0.97561,1,0.31055,0.000461859,0.000461859,0.000461859
760,18029.6,0.00271,0.97561,1,0.30957,0.000461526,0.000461526,0.000461526
761,18053.3,0.00335,0.97561,1,0.30908,0.000461194,0.000461194,0.000461194
762,18077,0.00384,0.97561,1,0.3086,0.000460861,0.000460861,0.000460861
763,18100.7,0.0041,0.97561,1,1.0957,0.000460528,0.000460528,0.000460528
764,18124.4,0.00175,0.97561,1,0.30737,0.000460196,0.000460196,0.000460196
765,18148.1,0.00188,0.97561,1,0.30664,0.000459863,0.000459863,0.000459863
766,18171.7,0.00245,0.97561,1,0.30591,0.00045953,0.00045953,0.00045953
767,18195.3,0.00042,0.97561,1,0.30493,0.000459198,0.000459198,0.000459198
768,18218.9,0.00235,0.97561,1,0.3042,0.000458865,0.000458865,0.000458865
769,18242.6,0.00075,0.97561,1,0.30347,0.000458532,0.000458532,0.000458532
770,18266.2,0.0008,0.97561,1,0.30298,0.0004582,0.0004582,0.0004582
771,18289.8,0.0054,0.97561,1,0.30176,0.000457867,0.000457867,0.000457867
772,18313.5,0.00197,0.97561,1,0.30103,0.000457535,0.000457535,0.000457535
773,18337.1,0.00306,0.97561,1,0.30054,0.000457202,0.000457202,0.000457202
774,18360.9,0.00257,0.97561,1,0.30029,0.000456869,0.000456869,0.000456869
775,18384.5,0.00939,0.97561,1,0.29981,0.000456537,0.000456537,0.000456537
776,18408.1,0.00245,0.97561,1,0.29907,0.000456204,0.000456204,0.000456204
777,18431.9,0.00584,0.97561,1,0.29835,0.000455871,0.000455871,0.000455871
778,18455.5,0.0017,0.97561,1,0.29785,0.000455539,0.000455539,0.000455539
779,18479.2,0.00168,0.97561,1,0.29736,0.000455206,0.000455206,0.000455206
780,18503,0.00114,0.97561,1,0.29688,0.000454873,0.000454873,0.000454873
781,18526.7,0.00064,0.97561,1,0.29639,0.000454541,0.000454541,0.000454541
782,18550.4,0.00224,0.97561,1,0.2959,0.000454208,0.000454208,0.000454208
783,18574,0.00114,0.97561,1,1.04981,0.000453876,0.000453876,0.000453876
784,18597.5,0.00054,0.97561,1,0.29468,0.000453543,0.000453543,0.000453543
785,18621.1,0.00142,0.97561,1,0.29443,0.00045321,0.00045321,0.00045321
786,18644.9,0.0021,0.97561,1,0.29395,0.000452878,0.000452878,0.000452878
787,18668.4,0.00291,0.97561,1,1.04395,0.000452545,0.000452545,0.000452545
788,18692.1,0.00306,0.97561,1,0.29371,0.000452212,0.000452212,0.000452212
789,18715.6,0.00442,0.97561,1,0.29371,0.00045188,0.00045188,0.00045188
790,18739.3,0.00304,0.97561,1,0.29395,0.000451547,0.000451547,0.000451547
791,18763,0.00106,0.97561,1,0.29346,0.000451214,0.000451214,0.000451214
792,18786.5,0.00147,0.97561,1,1.04297,0.000450882,0.000450882,0.000450882
793,18810.1,0.00112,0.97561,1,0.29346,0.000450549,0.000450549,0.000450549
794,18833.9,0.00097,0.97561,1,0.29346,0.000450216,0.000450216,0.000450216
795,18857.6,0.00078,0.97561,1,0.29395,0.000449884,0.000449884,0.000449884
796,18881.3,0.0029,0.97561,1,0.29395,0.000449551,0.000449551,0.000449551
797,18905,0.00416,0.97561,1,0.29395,0.000449219,0.000449219,0.000449219
798,18928.7,0.00547,0.97561,1,1.04492,0.000448886,0.000448886,0.000448886
799,18952.5,0.00892,0.97561,1,0.29395,0.000448553,0.000448553,0.000448553
800,18976.2,0.01193,0.97561,1,0.29395,0.000448221,0.000448221,0.000448221
801,19000,0.00441,0.97561,1,0.29395,0.000447888,0.000447888,0.000447888
802,19023.7,0.00376,0.97561,1,0.29395,0.000447555,0.000447555,0.000447555
803,19047.3,0.00313,0.97561,1,0.29395,0.000447223,0.000447223,0.000447223
804,19071,0.00114,0.97561,1,0.29395,0.00044689,0.00044689,0.00044689
805,19094.7,0.00171,0.97561,1,0.29395,0.000446557,0.000446557,0.000446557
806,19118.6,0.00067,0.97561,1,0.29395,0.000446225,0.000446225,0.000446225
807,19142.3,0.001,0.97561,1,0.2937,0.000445892,0.000445892,0.000445892
808,19165.9,0.00027,0.97561,1,0.29395,0.00044556,0.00044556,0.00044556
809,19189.7,0.00462,0.97561,1,0.29395,0.000445227,0.000445227,0.000445227
810,19213.5,0.00351,0.97561,1,0.2937,0.000444894,0.000444894,0.000444894
811,19237.2,0.00203,0.97561,1,0.29395,0.000444562,0.000444562,0.000444562
812,19260.9,0.00278,0.97561,1,0.29395,0.000444229,0.000444229,0.000444229
813,19284.6,0.00646,0.97561,1,1.04493,0.000443896,0.000443896,0.000443896
814,19308.3,0.00356,0.97561,1,0.29395,0.000443564,0.000443564,0.000443564
815,19332,0.00068,0.97561,1,0.29346,0.000443231,0.000443231,0.000443231
816,19355.5,0.00404,0.97561,1,0.29346,0.000442898,0.000442898,0.000442898
817,19379.3,0.00615,0.97561,1,0.29347,0.000442566,0.000442566,0.000442566
818,19403.1,0.00427,0.97561,1,1.04297,0.000442233,0.000442233,0.000442233
819,19426.8,0.00587,0.97561,1,0.29346,0.0004419,0.0004419,0.0004419
820,19450.5,0.00208,0.97561,1,0.29346,0.000441568,0.000441568,0.000441568
821,19474.3,0.00155,0.97561,1,0.29395,0.000441235,0.000441235,0.000441235
822,19498.1,0.00075,0.97561,1,0.29395,0.000440903,0.000440903,0.000440903
823,19521.8,0.00309,0.97561,1,1.0459,0.00044057,0.00044057,0.00044057
824,19545.3,0.0019,0.97561,1,0.29443,0.000440237,0.000440237,0.000440237
825,19568.9,0.00073,0.97561,1,0.29493,0.000439905,0.000439905,0.000439905
826,19592.6,0.00153,0.97561,1,0.29541,0.000439572,0.000439572,0.000439572
827,19616.2,0.00272,0.97561,1,0.29565,0.000439239,0.000439239,0.000439239
828,19639.8,0.00407,0.97561,1,1.05079,0.000438907,0.000438907,0.000438907
829,19663.5,0.00057,0.97561,1,0.29518,0.000438574,0.000438574,0.000438574
830,19687.1,0.0022,0.97561,1,0.29517,0.000438241,0.000438241,0.000438241
831,19710.8,0.00238,0.97561,1,0.29517,0.000437909,0.000437909,0.000437909
832,19734.4,0.00121,0.97561,1,0.29517,0.000437576,0.000437576,0.000437576
833,19758,0.0008,0.97561,1,0.29542,0.000437244,0.000437244,0.000437244
834,19781.6,0.00017,0.97561,1,0.29541,0.000436911,0.000436911,0.000436911
835,19805.3,0.00147,0.97561,1,0.29566,0.000436578,0.000436578,0.000436578
836,19828.8,0.00038,0.97561,1,0.2959,0.000436246,0.000436246,0.000436246
837,19852.7,0.00046,0.97561,1,0.2959,0.000435913,0.000435913,0.000435913
838,19876.3,0.00249,0.97561,1,0.29591,0.00043558,0.00043558,0.00043558
839,19900,0.00206,0.97561,1,0.29591,0.000435248,0.000435248,0.000435248
840,19923.6,0.00432,0.97561,1,1.05176,0.000434915,0.000434915,0.000434915
841,19947.2,0.00253,0.97561,1,0.29591,0.000434582,0.000434582,0.000434582
842,19971,0.00239,0.97561,1,0.2959,0.00043425,0.00043425,0.00043425
843,19994.6,0.01122,0.97561,1,0.2959,0.000433917,0.000433917,0.000433917
844,20018.2,0.01094,0.97561,1,0.29542,0.000433584,0.000433584,0.000433584
845,20041.9,0.00594,0.97561,1,0.29492,0.000433252,0.000433252,0.000433252
846,20065.7,0.00523,0.97561,1,0.29395,0.000432919,0.000432919,0.000432919
847,20089.2,0.00479,0.97561,1,0.2937,0.000432587,0.000432587,0.000432587
848,20112.9,0.00109,0.97561,1,1.04297,0.000432254,0.000432254,0.000432254
849,20136.5,0.00213,0.97561,1,1.042,0.000431921,0.000431921,0.000431921
850,20160.1,0.00095,0.97561,1,0.29297,0.000431589,0.000431589,0.000431589
851,20183.7,0.00041,0.97561,1,0.29272,0.000431256,0.000431256,0.000431256
852,20207.4,0.0008,0.97561,1,0.29249,0.000430923,0.000430923,0.000430923
853,20231.1,0.00186,0.97561,1,0.29248,0.000430591,0.000430591,0.000430591
854,20254.7,0.00113,0.97561,1,0.29224,0.000430258,0.000430258,0.000430258
855,20278.4,0.00075,0.97561,1,0.29199,0.000429925,0.000429925,0.000429925
856,20302.1,0.0016,0.97561,1,0.29199,0.000429593,0.000429593,0.000429593
857,20325.7,0.00142,0.97561,1,0.29151,0.00042926,0.00042926,0.00042926
858,20349.4,0.00399,0.97561,1,1.03516,0.000428928,0.000428928,0.000428928
859,20372.9,0.00139,0.97561,1,0.29077,0.000428595,0.000428595,0.000428595
860,20396.5,0.002,0.97561,1,1.03223,0.000428262,0.000428262,0.000428262
861,20420.2,0.00171,0.97561,1,0.29004,0.00042793,0.00042793,0.00042793
862,20443.9,0.00564,0.97561,1,0.28955,0.000427597,0.000427597,0.000427597
863,20467.5,0.00313,0.97561,1,0.28955,0.000427264,0.000427264,0.000427264
864,20491.2,0.00722,0.97561,1,0.28956,0.000426932,0.000426932,0.000426932
865,20514.7,0.00219,0.97561,1,0.28957,0.000426599,0.000426599,0.000426599
866,20538.5,0.00361,0.97561,1,0.28907,0.000426402,0.000426402,0.000426402
867,20562.1,0.00493,0.97561,1,1.02735,0.000425934,0.000425934,0.000425934
868,20585.8,0.00782,0.97561,1,0.28858,0.000425737,0.000425737,0.000425737
869,20609.5,0.00347,0.97561,1,1.02637,0.000425404,0.000425404,0.000425404
870,20633.2,0.00126,0.97561,1,0.28906,0.000425072,0.000425072,0.000425072
871,20656.8,0.00117,0.97561,1,0.28906,0.000424739,0.000424739,0.000424739
872,20680.4,0.00135,0.97561,1,0.28907,0.000424407,0.000424407,0.000424407
873,20704.1,0.00317,0.97561,1,0.28931,0.000424074,0.000424074,0.000424074
874,20727.7,0.00129,0.97561,1,0.28932,0.000423742,0.000423742,0.000423742
875,20751.5,0.00313,0.97561,1,0.28906,0.000423409,0.000423409,0.000423409
876,20775,0.00142,0.97561,1,1.02735,0.000423077,0.000423077,0.000423077
877,20798.7,0.00077,0.97561,1,0.28906,0.000422744,0.000422744,0.000422744
878,20822.2,0.0038,0.97561,1,0.28906,0.000422412,0.000422412,0.000422412
879,20846,0.00212,0.97561,1,1.02735,0.000422079,0.000422079,0.000422079
880,20869.7,0.00543,0.97561,1,0.28956,0.000421747,0.000421747,0.000421747
881,20893.3,0.00155,0.97561,1,1.0293,0.000421414,0.000421414,0.000421414
882,20917,0.00189,0.97561,1,1.0293,0.000421082,0.000421082,0.000421082
883,20940.7,0.00419,0.97561,1,0.28955,0.00042075,0.00042075,0.00042075
884,20964.5,0.00121,0.97561,1,1.03028,0.000420417,0.000420417,0.000420417
885,20988,0.0022,0.97561,1,1.03125,0.000420085,0.000420085,0.000420085
886,21011.7,0.0036,0.97561,1,0.29005,0.000419752,0.000419752,0.000419752
887,21035.3,0.00071,0.97561,1,0.29004,0.00041942,0.00041942,0.00041942
888,21058.9,0.00086,0.97561,1,0.29028,0.000419087,0.000419087,0.000419087
889,21082.6,0.00027,0.97561,1,0.29053,0.000418755,0.000418755,0.000418755
890,21106.2,0.0021,0.97561,1,1.03321,0.000418422,0.000418422,0.000418422
891,21129.9,0.00529,0.97561,1,1.03125,0.00041809,0.00041809,0.00041809
892,21153.6,0.00795,0.97561,1,1.03125,0.000417757,0.000417757,0.000417757
893,21177.3,0.00195,0.97561,1,0.29004,0.000417425,0.000417425,0.000417425
894,21201.1,0.0018,0.97561,1,0.29004,0.000417092,0.000417092,0.000417092
895,21224.7,0.00071,0.97561,1,0.29004,0.00041676,0.00041676,0.00041676
896,21248.4,0.00206,0.97561,1,0.29005,0.000416427,0.000416427,0.000416427
897,21272.1,0.00083,0.97561,1,0.29004,0.000416095,0.000416095,0.000416095
898,21295.8,0.00174,0.97561,1,0.28956,0.000415762,0.000415762,0.000415762
899,21319.6,0.00017,0.97561,1,0.28906,0.00041543,0.00041543,0.00041543
900,21343.2,0.00623,0.97561,1,0.28858,0.000415097,0.000415097,0.000415097
901,21366.9,0.00338,0.97561,1,0.28859,0.000414765,0.000414765,0.000414765
902,21390.6,0.00243,0.97561,1,0.28857,0.000414432,0.000414432,0.000414432
903,21414.3,0.00169,0.97561,1,0.28859,0.0004141,0.0004141,0.0004141
904,21438,0.00265,0.97561,1,0.2881,0.000413767,0.000413767,0.000413767
905,21461.6,0.00374,0.97561,1,0.28809,0.000413435,0.000413435,0.000413435
906,21485.2,0.00874,0.97561,1,0.28784,0.000413102,0.000413102,0.000413102
907,21508.9,0.00395,0.97561,1,0.28809,0.00041277,0.00041277,0.00041277
908,21532.5,0.00191,0.97561,1,0.28809,0.000412437,0.000412437,0.000412437
909,21556.2,0.00165,0.97561,1,0.28809,0.000412105,0.000412105,0.000412105
910,21579.9,0.002,0.97561,1,0.28809,0.000411772,0.000411772,0.000411772
911,21603.6,0.00082,0.97561,1,1.02247,0.00041144,0.00041144,0.00041144
912,21627.2,0.00125,0.97561,1,0.2876,0.000411107,0.000411107,0.000411107
913,21650.9,0.00092,0.97561,1,1.02246,0.000410775,0.000410775,0.000410775
914,21674.6,0.00118,0.97561,1,0.2876,0.000410443,0.000410443,0.000410443
915,21698.1,0.00353,0.97561,1,0.28712,0.00041011,0.00041011,0.00041011
916,21722,0.00203,0.97561,1,0.28711,0.000409778,0.000409778,0.000409778
917,21745.6,0.00414,0.97561,1,0.28662,0.000409445,0.000409445,0.000409445
918,21769.3,0.00259,0.97561,1,0.28663,0.000409113,0.000409113,0.000409113
919,21792.9,0.00297,0.97561,1,0.28614,0.00040878,0.00040878,0.00040878
920,21816.6,0.00175,0.97561,1,1.01758,0.000408448,0.000408448,0.000408448
921,21840.2,0.00194,0.97561,1,0.28589,0.000408115,0.000408115,0.000408115
922,21864,0.00111,0.97561,1,0.28565,0.000407783,0.000407783,0.000407783
923,21887.6,0.00233,0.97561,1,0.28564,0.00040745,0.00040745,0.00040745
924,21911.2,0.00399,0.97561,1,1.01368,0.000407118,0.000407118,0.000407118
925,21934.8,0.00379,0.97561,1,1.0127,0.000406785,0.000406785,0.000406785
926,21958.5,0.00155,0.97561,1,0.28468,0.000406453,0.000406453,0.000406453
927,21982.1,0.00472,0.97561,1,1.01075,0.00040612,0.00040612,0.00040612
928,22005.6,0.00354,0.97561,1,0.28345,0.000405788,0.000405788,0.000405788
929,22029.2,0.00187,0.97561,1,0.2832,0.000405455,0.000405455,0.000405455
930,22052.8,0.00099,0.97561,1,0.28322,0.000405123,0.000405123,0.000405123
931,22076.5,0.00354,0.97561,1,0.28345,0.00040479,0.00040479,0.00040479
932,22100.1,0.00151,0.97561,1,1.0088,0.000404458,0.000404458,0.000404458
933,22123.6,0.00086,0.97561,1,1.00879,0.000404125,0.000404125,0.000404125
934,22147.2,0.0024,0.97561,1,0.28369,0.000403793,0.000403793,0.000403793
935,22170.8,0.00155,0.97561,1,1.00879,0.00040346,0.00040346,0.00040346
936,22194.5,0.00183,0.97561,1,1.01075,0.000403128,0.000403128,0.000403128
937,22218,0.00048,0.97561,1,1.01173,0.000402795,0.000402795,0.000402795
938,22241.8,0.00071,0.97561,1,0.28491,0.000402463,0.000402463,0.000402463
939,22265.5,0.00363,0.97561,1,0.28493,0.00040213,0.00040213,0.00040213
940,22289.1,0.0023,0.97561,1,0.28467,0.000401798,0.000401798,0.000401798
941,22312.9,0.00122,0.97561,1,0.28468,0.000401465,0.000401465,0.000401465
942,22336.7,0.00064,0.97561,1,0.28491,0.000401133,0.000401133,0.000401133
943,22360.6,0.00293,0.97561,1,0.28518,0.000400801,0.000400801,0.000400801
944,22384.3,0.00288,0.97561,1,0.28565,0.000400468,0.000400468,0.000400468
945,22407.8,0.00247,0.97561,1,0.28613,0.000400136,0.000400136,0.000400136
946,22431.5,0.00137,0.97561,1,0.28614,0.000399803,0.000399803,0.000399803
947,22455.1,0.00041,0.97561,1,1.01758,0.000399471,0.000399471,0.000399471
948,22478.8,0.00232,0.97561,1,0.28664,0.000399138,0.000399138,0.000399138
949,22502.6,0.00122,0.97561,1,0.28712,0.000398806,0.000398806,0.000398806
950,22526.3,0.0024,0.97561,1,0.28761,0.000398473,0.000398473,0.000398473
951,22550.1,0.00081,0.97561,1,0.28809,0.000398141,0.000398141,0.000398141
952,22573.7,0.00349,0.97561,1,1.02539,0.000397808,0.000397808,0.000397808
953,22597.5,0.00239,0.97561,1,0.28857,0.000397476,0.000397476,0.000397476
954,22621.2,0.00204,0.97561,1,0.28883,0.000397143,0.000397143,0.000397143
955,22644.8,0.00397,0.97561,1,0.28908,0.000396811,0.000396811,0.000396811
956,22668.6,0.00365,0.97561,1,1.02735,0.000396478,0.000396478,0.000396478
957,22692.2,0.00092,0.97561,1,1.02735,0.000396146,0.000396146,0.000396146
958,22716,0.00258,0.97561,1,0.28979,0.000395813,0.000395813,0.000395813
959,22739.6,0.00055,0.97561,1,0.29006,0.000395481,0.000395481,0.000395481
960,22763.3,0.00453,0.97561,1,0.29005,0.000395148,0.000395148,0.000395148
961,22786.9,0.00294,0.97561,1,0.29054,0.000394816,0.000394816,0.000394816
962,22810.7,0.00225,0.97561,1,0.29102,0.000394483,0.000394483,0.000394483
963,22834.4,0.00154,0.97561,1,0.29126,0.000394151,0.000394151,0.000394151
964,22858.1,0.00087,0.97561,1,0.29175,0.000393818,0.000393818,0.000393818
965,22881.8,0.00034,0.97561,1,1.03809,0.000393486,0.000393486,0.000393486
966,22905.6,0.00083,0.97561,1,0.29225,0.000393153,0.000393153,0.000393153
967,22929.2,0.00572,0.97561,1,0.29249,0.000392821,0.000392821,0.000392821
968,22952.9,0.00162,0.97561,1,0.29224,0.000392488,0.000392488,0.000392488
969,22976.6,0.00409,0.97561,1,0.29248,0.000392156,0.000392156,0.000392156
970,23000.3,0.00081,0.97561,1,0.29248,0.000391823,0.000391823,0.000391823
971,23023.9,0.00046,0.97561,1,0.29249,0.000391491,0.000391491,0.000391491
972,23047.7,0.00127,0.97561,1,0.29274,0.000391158,0.000391158,0.000391158
973,23071.2,0.00159,0.97561,1,0.29297,0.000390826,0.000390826,0.000390826
974,23094.9,0.00266,0.97561,1,0.29321,0.000390494,0.000390494,0.000390494
975,23118.5,0.0041,0.97561,1,0.29297,0.000390161,0.000390161,0.000390161
976,23142.2,0.00167,0.97561,1,1.042,0.000389829,0.000389829,0.000389829
977,23165.9,0.00222,0.97561,1,0.29272,0.000389496,0.000389496,0.000389496
978,23189.5,0.00455,0.97561,1,1.04004,0.000389164,0.000389164,0.000389164
979,23213.1,0.00047,0.97561,1,0.29249,0.000388831,0.000388831,0.000388831
980,23236.7,0.00356,0.97561,1,0.29249,0.000388499,0.000388499,0.000388499
981,23260.4,0.00294,0.97561,1,0.29199,0.000388166,0.000388166,0.000388166
982,23284,0.00118,0.97561,1,0.29199,0.000387834,0.000387834,0.000387834
983,23307.6,0.00202,0.97561,1,0.292,0.000387501,0.000387501,0.000387501
984,23331.4,0.00097,0.97561,1,0.29199,0.000387169,0.000387169,0.000387169
985,23355,0.00092,0.97561,1,0.29199,0.000386836,0.000386836,0.000386836
986,23378.7,0.0012,0.97561,1,0.29175,0.000386504,0.000386504,0.000386504
987,23402.4,0.00078,0.97561,1,0.29151,0.000386171,0.000386171,0.000386171
988,23426.1,0.00115,0.97561,1,0.29102,0.000385839,0.000385839,0.000385839
989,23449.8,0.00088,0.97561,1,0.29053,0.000385506,0.000385506,0.000385506
990,23473.5,0.00238,0.97561,1,1.03223,0.000385174,0.000385174,0.000385174
991,23497.1,0.00109,0.97561,1,0.28955,0.000384841,0.000384841,0.000384841
992,23520.7,0.00216,0.97561,1,0.28955,0.000384509,0.000384509,0.000384509
993,23544.4,0.00587,0.97561,1,0.29005,0.000384176,0.000384176,0.000384176
994,23567.9,0.00322,0.97561,1,0.29054,0.000383844,0.000383844,0.000383844
995,23591.6,0.00328,0.97561,1,0.29102,0.000383511,0.000383511,0.000383511
996,23615.3,0.00232,0.97561,1,0.2915,0.000383179,0.000383179,0.000383179
997,23638.9,0.00614,0.97561,1,0.29151,0.000382846,0.000382846,0.000382846
